leaderboard_rank,gene,prior_gene_set,is_prior_gene,auc_score,q1_count,q2_count,q3_count,q4_count,q1_rate,q2_rate,q3_rate,q4_rate,mean_rank,median_rank,best_rank,worst_rank,mean_gain,max_gain,gain_nonzero_count,zero_gain_count
1,C6orf97,,False,1992.6763381690846,100,0,0,0,1.0,0.0,0.0,0.0,8.32,8.0,1,27,38.39058654785156,78.4411849975586,100,0
2,TBC1D9,,False,1991.7258629314656,100,0,0,0,1.0,0.0,0.0,0.0,9.27,7.0,1,82,39.42181835174561,129.51271057128906,100,0
3,GATA3,brca_driver,True,1990.4152076038015,100,0,0,0,1.0,0.0,0.0,0.0,10.58,10.0,1,35,32.875200123786925,81.23287963867188,100,0
4,GPR77,,False,1990.2151075537768,100,0,0,0,1.0,0.0,0.0,0.0,10.78,9.5,1,39,32.71289449214935,71.92754364013672,100,0
5,THSD4,,False,1989.9549774887441,100,0,0,0,1.0,0.0,0.0,0.0,11.04,9.0,1,128,35.143858213424686,99.42989349365234,100,0
6,ESR1,brca_driver|pam50,True,1988.5142571285644,100,0,0,0,1.0,0.0,0.0,0.0,12.48,12.0,4,31,26.42545126914978,49.1500244140625,100,0
7,AGR3,,False,1971.4657328664332,99,0,0,1,0.99,0.0,0.0,0.01,29.52,9.0,1,2000,34.28896091461181,79.73299407958984,99,1
8,SLC39A6,pam50,True,1967.7438719359684,100,0,0,0,1.0,0.0,0.0,0.0,33.24,20.0,1,379,15.972270554304123,61.59383010864258,100,0
9,FLJ45983,,False,1953.6668334167082,100,0,0,0,1.0,0.0,0.0,0.0,47.31,32.0,7,360,9.823424878120422,35.90275573730469,100,0
10,CYP2B7P1,,False,1911.1655827913955,97,0,0,3,0.97,0.0,0.0,0.03,89.79,25.0,2,2000,13.529004930257797,84.90611267089844,97,3
11,FSIP1,,False,1910.6153076538276,97,0,0,3,0.97,0.0,0.0,0.03,90.34,17.0,1,2000,22.1641326212883,139.06886291503906,97,3
12,TCEAL1,,False,1894.9174587293644,97,1,0,2,0.97,0.01,0.0,0.02,106.03,37.0,2,2000,9.447185649871827,60.62730026245117,98,2
13,CA12,,False,1889.3246623311654,95,0,0,5,0.95,0.0,0.0,0.05,111.62,8.5,1,2000,36.32173465490341,139.2974395751953,95,5
14,NAT1,pam50,True,1880.1700850425214,96,0,0,4,0.96,0.0,0.0,0.04,120.77,21.5,2,2000,16.838624121546744,94.53142547607422,96,4
15,C6orf211,,False,1858.8994497248627,95,0,0,5,0.95,0.0,0.0,0.05,142.03,21.0,1,2000,16.591234694719315,129.65283203125,95,5
16,RABEP1,,False,1847.7938969484742,96,0,0,4,0.96,0.0,0.0,0.04,153.13,25.5,1,2000,16.09446851015091,73.85166931152344,96,4
17,DNALI1,,False,1845.6428214107052,93,1,0,6,0.93,0.01,0.0,0.06,155.28,17.0,1,2000,24.8158882522583,144.9981231689453,94,6
18,IFT140,,False,1798.95947973987,97,1,0,2,0.97,0.01,0.0,0.02,201.94,143.5,21,2000,2.7370203632116317,12.305025100708008,98,2
19,ADCY9,,False,1798.1590795397701,95,2,0,3,0.95,0.02,0.0,0.03,202.74,114.5,26,2000,3.116815142631531,7.085750102996826,97,3
20,TCEAL6,,False,1794.277138569285,97,1,0,2,0.97,0.01,0.0,0.02,206.62,146.5,50,2000,2.5993675458431245,5.694906711578369,98,2
21,LYPD1,,False,1785.442721360681,95,2,0,3,0.95,0.02,0.0,0.03,215.45,129.5,50,2000,2.7264883387088776,4.923718452453613,97,3
22,CT62,,False,1772.3261630815407,89,0,0,11,0.89,0.0,0.0,0.11,228.56,5.0,1,2000,42.51596472024917,131.47286987304688,89,11
23,DACH1,,False,1751.8059029514757,90,1,0,9,0.9,0.01,0.0,0.09,249.07,45.0,4,2000,6.909437383413315,44.92338180541992,91,9
24,TRIM66,,False,1714.367183591796,95,0,0,5,0.95,0.0,0.0,0.05,286.49,184.5,59,2000,2.1793742686510087,4.317513942718506,95,5
25,SH3BGRL,,False,1659.4497248624311,88,3,0,9,0.88,0.03,0.0,0.09,341.38,155.0,34,2000,2.5773998522758483,7.084712028503418,91,9
26,MICAL3,,False,1659.169584792396,90,2,0,8,0.9,0.02,0.0,0.08,341.66,192.0,26,2000,2.4355498629808428,10.684379577636719,92,8
27,GREB1,,False,1644.752376188094,86,0,0,14,0.86,0.0,0.0,0.14,356.07,45.0,1,2000,9.165009859800339,77.75885772705078,86,14
28,NCK2,,False,1623.3316658329163,86,3,0,11,0.86,0.03,0.0,0.11,377.48,144.5,34,2000,2.5910825443267824,7.429691314697266,89,11
29,EVL,,False,1622.1610805402702,85,2,0,13,0.85,0.02,0.0,0.13,378.65,98.5,2,2000,5.1823201644420624,93.53133392333984,87,13
30,MRAP2,,False,1615.4977488744373,88,1,0,11,0.88,0.01,0.0,0.11,385.31,183.5,48,2000,2.2827324479818345,5.991359233856201,89,11
31,C6orf153,,False,1588.0040020010006,91,0,0,9,0.91,0.0,0.0,0.09,412.79,265.5,86,2000,1.712510454058647,4.020177364349365,91,9
32,PSAT1,,False,1577.43871935968,78,3,0,19,0.78,0.03,0.0,0.19,423.35,14.5,1,2000,26.401234081983567,106.39614868164062,81,19
33,ZNF516,,False,1558.5592796398198,84,7,0,9,0.84,0.07,0.0,0.09,442.22,284.0,98,2000,1.5495686177909374,2.9385218620300293,91,9
34,JOSD1,,False,1556.8984492246125,82,1,0,17,0.82,0.01,0.0,0.17,443.88,101.0,28,2000,3.044520320892334,9.524967193603516,83,17
35,FAM134B,,False,1553.3466733366681,83,2,0,15,0.83,0.02,0.0,0.15,447.43,168.0,26,2000,2.476574218273163,8.280508041381836,85,15
36,SEZ6L,,False,1550.7753876938468,87,4,0,9,0.87,0.04,0.0,0.09,450.0,292.0,111,2000,1.4877363389730454,2.902621030807495,91,9
37,THOC5,,False,1549.9349674837422,89,1,0,10,0.89,0.01,0.0,0.1,450.84,274.5,74,2000,1.5686279487609864,3.7854511737823486,90,10
38,ABAT,,False,1549.144572286143,80,0,0,20,0.8,0.0,0.0,0.2,451.63,44.5,2,2000,10.186980850696564,77.04557037353516,80,20
39,ZNF385A,,False,1546.4032016008,86,1,0,13,0.86,0.01,0.0,0.13,454.37,226.5,56,2000,1.8754540979862213,5.131311893463135,87,13
40,KIAA1257,,False,1536.5182591295647,83,3,0,14,0.83,0.03,0.0,0.14,464.25,200.0,54,2000,1.9412776839733124,4.7562479972839355,86,14
41,EGFR,pam50,True,1529.6548274137074,83,2,0,15,0.83,0.02,0.0,0.15,471.11,211.0,25,2000,2.198144008517265,8.202402114868164,85,15
42,KIAA0556,,False,1527.2336168084043,83,2,0,15,0.83,0.02,0.0,0.15,473.53,196.5,52,2000,2.0455841863155366,5.1399455070495605,85,15
43,C6orf162,,False,1517.7588794397202,81,2,0,17,0.81,0.02,0.0,0.17,483.0,163.0,33,2000,2.508508512377739,7.7582221031188965,83,17
44,MED13L,,False,1515.137568784393,83,1,0,16,0.83,0.01,0.0,0.16,485.62,194.0,58,2000,1.9767732918262482,5.304676532745361,84,16
45,ZMYND10,,False,1510.1250625312657,78,0,0,22,0.78,0.0,0.0,0.22,490.63,36.0,1,2000,15.381999452710152,127.20128631591797,78,22
46,THPO,,False,1509.014507253627,80,5,0,15,0.8,0.05,0.0,0.15,491.74,229.0,29,2000,2.028348594903946,9.891250610351562,85,15
47,SUSD3,,False,1504.9324662331162,78,0,0,22,0.78,0.0,0.0,0.22,495.82,51.5,6,2000,6.5103167569637295,35.45201110839844,78,22
48,MAST4,,False,1492.6263131565784,81,4,0,15,0.81,0.04,0.0,0.15,508.12,245.5,32,2000,1.7548174607753753,7.005573272705078,85,15
49,CNTD2,,False,1484.432216108054,82,6,0,12,0.82,0.06,0.0,0.12,516.31,315.0,143,2000,1.324536474943161,2.7412142753601074,88,12
50,DPF3,,False,1471.9759879939966,79,3,0,18,0.79,0.03,0.0,0.18,528.76,211.0,37,2000,2.0310571897029877,6.001858711242676,82,18
51,RERG,,False,1428.3641820910457,70,7,0,23,0.7,0.07,0.0,0.23,572.35,121.0,7,2000,4.587325963377952,38.836219787597656,77,23
52,MEX3A,,False,1420.190095047524,74,2,0,24,0.74,0.02,0.0,0.24,580.52,137.0,21,2000,2.6598552119731904,11.921649932861328,76,24
53,FAT1,,False,1418.5892946473239,76,8,0,16,0.76,0.08,0.0,0.16,582.12,342.0,42,2000,1.3686486047506332,7.062699794769287,84,16
54,NFIL3,,False,1415.7878939469738,75,6,0,19,0.75,0.06,0.0,0.19,584.92,281.0,32,2000,1.800085627436638,7.490162372589111,81,19
55,PDZK1,,False,1415.057528764382,75,5,0,20,0.75,0.05,0.0,0.2,585.65,247.0,39,2000,1.7869634273648263,7.888992786407471,80,20
56,CCDC48,,False,1409.1845922961481,74,5,0,21,0.74,0.05,0.0,0.21,591.52,233.5,27,2000,2.0158961099386214,7.964733123779297,79,21
57,SOX11,,False,1395.6378189094548,71,4,0,25,0.71,0.04,0.0,0.25,605.06,150.5,14,2000,3.8555960071086885,17.03601837158203,75,25
58,NEURL,,False,1376.7283641820911,76,1,0,23,0.76,0.01,0.0,0.23,623.96,244.0,54,2000,1.7352704107761383,5.614207744598389,77,23
59,FAM198B,,False,1372.2961480740369,73,5,0,22,0.73,0.05,0.0,0.22,628.39,294.5,32,2000,1.8351887100934983,9.044150352478027,78,22
60,AADAT,,False,1371.6758379189594,68,5,0,27,0.68,0.05,0.0,0.27,629.01,102.0,15,2000,3.588030466735363,20.897846221923828,73,27
61,ZNF552,,False,1366.3031515757882,69,1,0,30,0.69,0.01,0.0,0.3,634.38,34.0,1,2000,15.282745978832246,143.28988647460938,70,30
62,VGLL1,,False,1354.0470235117557,67,9,0,24,0.67,0.09,0.0,0.24,646.63,250.0,17,2000,2.4151580053567887,18.115413665771484,76,24
63,GFRA1,,False,1342.3311655827915,69,2,0,29,0.69,0.02,0.0,0.29,658.34,82.5,1,2000,7.704558542966843,110.6386489868164,71,29
64,TUBA3E,,False,1336.9484742371185,69,3,0,28,0.69,0.03,0.0,0.28,663.72,169.0,1,2000,6.120177655816078,135.0670928955078,72,28
65,IFRD1,,False,1334.7773886943469,68,5,0,27,0.68,0.05,0.0,0.27,665.89,213.5,3,2000,3.603821304142475,53.811012268066406,73,27
66,IFT122,,False,1329.0845422711354,74,4,0,22,0.74,0.04,0.0,0.22,671.58,343.0,70,2000,1.3265138262510299,3.852294683456421,78,22
67,ARSG,,False,1316.0280140070035,63,9,0,28,0.63,0.09,0.0,0.28,684.63,242.0,2,2000,7.214841433167457,57.911590576171875,72,28
68,PRKCA,,False,1314.8974487243622,65,7,0,28,0.65,0.07,0.0,0.28,685.76,163.5,22,2000,2.5768398094177245,12.371055603027344,72,28
69,GPX7,,False,1306.8434217108554,65,6,0,29,0.65,0.06,0.0,0.29,693.81,139.5,27,2000,2.4466362768411636,9.215365409851074,71,29
70,COG7,,False,1304.8524262131066,74,2,0,24,0.74,0.02,0.0,0.24,695.8,321.0,29,2000,1.3422534388303757,9.425167083740234,76,24
71,DSC2,,False,1298.8794397198599,66,8,0,26,0.66,0.08,0.0,0.26,701.77,301.5,39,2000,1.631281083226204,5.452116966247559,74,26
72,GRPR,,False,1296.0080040020011,66,4,0,30,0.66,0.04,0.0,0.3,704.64,173.0,5,2000,4.501622346639633,53.08522415161133,70,30
73,SLC44A4,,False,1293.3666833416708,65,5,0,30,0.65,0.05,0.0,0.3,707.28,171.0,3,2000,4.235013062953949,58.53959655761719,70,30
74,PNPLA7,,False,1289.5747873936969,67,4,0,29,0.67,0.04,0.0,0.29,711.07,233.0,35,2000,1.9830648225545884,6.823585510253906,71,29
75,SLC4A8,,False,1289.1145572786395,67,5,0,28,0.67,0.05,0.0,0.28,711.53,258.0,30,2000,2.1189577096700667,8.523837089538574,72,28
76,CBX4,,False,1282.2511255627812,71,6,0,23,0.71,0.06,0.0,0.23,718.39,394.0,92,2000,1.1047388213872908,3.4510955810546875,77,23
77,ATP1A2,,False,1281.7508754377188,71,8,0,21,0.71,0.08,0.0,0.21,718.89,408.5,101,2000,0.9624607855081558,2.9048471450805664,79,21
78,GJB3,,False,1277.7288644322161,65,4,0,31,0.65,0.04,0.0,0.31,722.91,156.0,28,2000,2.383163784146309,9.847935676574707,69,31
79,LRRC8D,,False,1271.2356178089044,70,5,0,25,0.7,0.05,0.0,0.25,729.4,352.5,80,2000,1.2195053595304488,4.008276462554932,75,25
80,PP14571,,False,1269.9649824912458,69,4,0,27,0.69,0.04,0.0,0.27,730.67,280.5,49,2000,1.4331872630119324,5.463325500488281,73,27
81,SLC7A5,,False,1266.823411705853,65,6,0,29,0.65,0.06,0.0,0.29,733.81,262.0,44,2000,1.6586288100481033,5.238515853881836,71,29
82,KCNJ3,,False,1264.7623811905953,69,3,0,28,0.69,0.03,0.0,0.28,735.87,336.0,18,2000,1.7862451684474945,11.398193359375,72,28
83,P4HTM,,False,1264.112056028014,66,2,0,32,0.66,0.02,0.0,0.32,736.52,205.5,4,2000,3.9476664590835573,64.08357238769531,68,32
84,NDUFAF4,,False,1261.750875437719,65,5,0,30,0.65,0.05,0.0,0.3,738.88,240.5,23,2000,1.9890421903133393,11.897916793823242,70,30
85,TES,,False,1260.0900450225113,67,6,0,27,0.67,0.06,0.0,0.27,740.54,333.0,44,2000,1.3688321417570115,5.934041976928711,73,27
86,TAPT1,,False,1257.398699349675,64,6,0,30,0.64,0.06,0.0,0.3,743.23,234.0,43,2000,1.82307477414608,5.959627151489258,70,30
87,TMEM9B,,False,1250.7153576788396,66,3,0,31,0.66,0.03,0.0,0.31,749.91,199.0,26,2000,1.8137672549486161,9.648810386657715,69,31
88,GPR81,,False,1250.3651825912957,72,4,0,24,0.72,0.04,0.0,0.24,750.26,385.5,75,2000,1.0141928404569627,3.8911681175231934,76,24
89,NCRNA00173,,False,1240.610305152576,62,11,0,27,0.62,0.11,0.0,0.27,760.01,365.0,31,2000,1.3369372004270554,8.656675338745117,73,27
90,SLC23A1,,False,1240.40020010005,63,8,0,29,0.63,0.08,0.0,0.29,760.22,332.0,35,2000,1.5774009323120117,7.93658447265625,71,29
91,GREB1L,,False,1236.9884942471235,63,10,0,27,0.63,0.1,0.0,0.27,763.63,344.0,74,2000,1.1912143278121947,4.049118518829346,73,27
92,NFIB,,False,1232.416208104052,68,4,0,28,0.68,0.04,0.0,0.28,768.2,366.0,40,2000,1.3100025779008866,5.848974227905273,72,28
93,TUBA3D,,False,1232.0860430215105,59,12,0,29,0.59,0.12,0.0,0.29,768.53,400.0,22,2000,1.99647944688797,13.73440170288086,71,29
94,ERBB4,,False,1225.4827413706855,63,1,0,36,0.63,0.01,0.0,0.36,775.13,155.5,1,2000,15.645744469761848,127.82756805419922,64,36
95,CCDC129,,False,1223.9019509754878,67,6,0,27,0.67,0.06,0.0,0.27,776.71,370.0,34,2000,1.1299525958299637,5.9868292808532715,73,27
96,ATP11B,,False,1217.0485242621312,62,7,0,31,0.62,0.07,0.0,0.31,783.56,302.0,33,2000,1.5979219710826873,6.149629592895508,69,31
97,ZSWIM4,,False,1215.957978989495,66,4,0,30,0.66,0.04,0.0,0.3,784.65,328.0,48,2000,1.3682403266429901,5.632839202880859,70,30
98,TMEM138,,False,1215.7178589294647,61,15,0,24,0.61,0.15,0.0,0.24,784.89,444.5,125,2000,0.8623005706071853,3.305699586868286,76,24
99,LRRC8B,,False,1210.8454227113555,62,11,0,27,0.62,0.11,0.0,0.27,789.76,410.0,83,2000,1.0362285828590394,3.6241862773895264,73,27
100,CPAMD8,,False,1208.8044022011006,63,6,0,31,0.63,0.06,0.0,0.31,791.8,272.5,41,2000,1.4165815609693526,6.430727005004883,69,31
101,NAMPT,,False,1200.16008004002,66,0,0,34,0.66,0.0,0.0,0.34,800.44,252.0,27,2000,1.809580614566803,7.4659552574157715,66,34
102,TCEAL3,,False,1198.1790895447725,61,8,0,31,0.61,0.08,0.0,0.31,802.42,382.5,26,2000,1.5850901806354523,7.166229248046875,69,31
103,LASS2,,False,1193.5067533766883,63,3,0,34,0.63,0.03,0.0,0.34,807.09,272.5,27,2000,2.0872839730978012,9.583944320678711,66,34
104,CGA,,False,1187.5337668834418,64,7,0,29,0.64,0.07,0.0,0.29,813.06,425.0,77,2000,1.0828058779239655,3.734376907348633,71,29
105,RAB26,,False,1174.3071535767886,58,9,0,33,0.58,0.09,0.0,0.33,826.28,326.5,39,2000,1.4583199787139893,6.660490036010742,67,33
106,PTGER3,,False,1172.1660830415208,60,6,0,34,0.6,0.06,0.0,0.34,828.42,261.5,58,2000,1.4667069506645203,4.471538066864014,66,34
107,SLC7A2,,False,1169.0745372686345,60,6,0,34,0.6,0.06,0.0,0.34,831.51,337.0,25,2000,1.6846697556972503,9.289688110351562,66,34
108,ITM2C,,False,1168.7543771885942,63,2,0,35,0.63,0.02,0.0,0.35,831.83,277.5,29,2000,1.6988751143217087,8.95797348022461,65,35
109,FAM57B,,False,1168.414207103552,60,5,0,35,0.6,0.05,0.0,0.35,832.17,272.0,26,2000,1.7552289581298828,10.037353515625,65,35
110,PLCD4,,False,1166.4232116058029,62,3,0,35,0.62,0.03,0.0,0.35,834.16,286.0,37,2000,1.6325617039203644,6.777826309204102,65,35
111,GIN1,,False,1165.862931465733,56,9,0,35,0.56,0.09,0.0,0.35,834.72,426.5,18,2000,2.387039185166359,15.459064483642578,65,35
112,MSL3,,False,1165.3626813406704,62,4,0,34,0.62,0.04,0.0,0.34,835.22,300.0,22,2000,1.4973352131247522,10.629813194274902,66,34
113,GORASP2,,False,1157.51875937969,57,12,0,31,0.57,0.12,0.0,0.31,843.06,400.5,36,2000,1.19204467266798,7.492786407470703,69,31
114,UBE2E3,,False,1143.3116558279141,60,3,0,37,0.6,0.03,0.0,0.37,857.26,269.0,19,2000,2.0895196104049685,16.665237426757812,63,37
115,BTG3,,False,1130.785392696348,60,2,0,38,0.6,0.02,0.0,0.38,869.78,322.0,24,2000,1.9786352980136872,8.505098342895508,62,38
116,CDK2AP1,,False,1126.2131065532767,58,6,0,36,0.58,0.06,0.0,0.36,874.35,381.0,19,2000,1.8162858140468598,18.446990966796875,64,36
117,C16orf87,,False,1125.8129064532266,61,2,0,37,0.61,0.02,0.0,0.37,874.75,306.0,74,2000,1.4365149629116059,4.231803894042969,63,37
118,MAG,,False,1123.6518259129564,55,7,0,38,0.55,0.07,0.0,0.38,876.91,416.5,3,2000,3.1154671347141267,63.7482795715332,62,38
119,SPINK4,,False,1120.5502751375686,62,1,0,37,0.62,0.01,0.0,0.37,880.01,320.5,51,2000,1.3774108612537384,5.7228546142578125,63,37
120,NUS1,,False,1119.1495747873935,56,7,0,37,0.56,0.07,0.0,0.37,881.41,357.5,41,2000,1.5550910139083862,5.7213826179504395,63,37
121,PPPDE1,,False,1115.647823911956,55,12,0,33,0.55,0.12,0.0,0.33,884.91,441.0,57,2000,0.9946203792095184,4.789945602416992,67,33
122,CCDC83,,False,1111.8859429714857,59,6,0,35,0.59,0.06,0.0,0.35,888.67,380.0,107,2000,1.1018162924051285,3.106518268585205,65,35
123,ECE2,,False,1109.2046023011505,56,8,0,36,0.56,0.08,0.0,0.36,891.35,408.5,38,2000,1.2737221360206603,5.024230480194092,64,36
124,PAPSS1,,False,1105.7528764382191,57,5,0,38,0.57,0.05,0.0,0.38,894.8,301.0,60,2000,1.4057022947072983,4.628437042236328,62,38
125,SLC2A12,,False,1105.7028514257129,57,10,0,33,0.57,0.1,0.0,0.33,894.85,454.0,45,2000,1.028390708565712,6.050468444824219,67,33
126,MPHOSPH6,,False,1103.6018009004501,57,5,0,38,0.57,0.05,0.0,0.38,896.95,402.5,14,2000,2.4584995448589324,23.741992950439453,62,38
127,C8orf86,,False,1102.631315657829,57,7,0,36,0.57,0.07,0.0,0.36,897.92,406.5,15,2000,1.3425491791963577,21.454769134521484,64,36
128,IGFALS,,False,1102.0110055027515,60,2,0,38,0.6,0.02,0.0,0.38,898.54,404.5,15,2000,1.8630709105730057,11.972091674804688,62,38
129,MS4A7,,False,1102.00100050025,56,10,0,34,0.56,0.1,0.0,0.34,898.55,432.0,51,2000,1.0802112489938736,5.698099613189697,66,34
130,MATN3,,False,1099.8999499749875,56,6,0,38,0.56,0.06,0.0,0.38,900.65,402.0,39,2000,1.4604530838131904,5.361407279968262,62,38
131,AMZ1,,False,1097.4687343671837,53,13,0,34,0.53,0.13,0.0,0.34,903.08,465.5,56,2000,0.9822762608528137,4.391240119934082,66,34
132,RGS22,,False,1096.6283141570786,56,4,0,40,0.56,0.04,0.0,0.4,903.92,376.0,15,2000,2.5151695823669433,20.587772369384766,60,40
133,CAPN13,,False,1095.4677338669333,56,7,0,37,0.56,0.07,0.0,0.37,905.08,352.5,61,2000,1.2428380018472671,4.274444580078125,63,37
134,DCAF10,,False,1093.3566783391695,57,5,0,38,0.57,0.05,0.0,0.38,907.19,392.5,53,2000,1.4316168215870857,5.081175804138184,62,38
135,CLSTN2,,False,1090.4252126063031,56,1,0,43,0.56,0.01,0.0,0.43,910.12,272.5,1,2000,9.602780863046647,90.988525390625,57,43
136,ABHD1,,False,1088.9244622311155,54,11,0,35,0.54,0.11,0.0,0.35,911.62,462.5,37,2000,1.064365137219429,7.834962844848633,65,35
137,C6orf154,,False,1088.7643821910956,54,10,0,36,0.54,0.1,0.0,0.36,911.78,432.0,28,2000,1.2344906550645829,8.789857864379883,64,36
138,BACE2,,False,1084.2321160580293,54,12,0,34,0.54,0.12,0.0,0.34,916.31,468.0,47,2000,0.9283262851834297,5.528073787689209,66,34
139,BCAS1,,False,1082.781390695348,57,2,0,41,0.57,0.02,0.0,0.41,917.76,229.0,37,2000,1.6921318006515502,8.463640213012695,59,41
140,BAI2,,False,1081.8509254627313,54,8,0,38,0.54,0.08,0.0,0.38,918.69,409.0,32,2000,1.3312545663118363,8.512868881225586,62,38
141,PGR,pam50,True,1080.6403201600801,53,10,0,37,0.53,0.1,0.0,0.37,919.9,468.5,4,2000,1.886856648027897,60.26522445678711,63,37
142,NRIP1,,False,1079.2496248124062,54,8,0,38,0.54,0.08,0.0,0.38,921.29,348.0,75,2000,1.1988615608215332,3.8927860260009766,62,38
143,PDE8B,,False,1078.4992496248126,57,8,0,35,0.57,0.08,0.0,0.35,922.04,444.0,86,2000,0.946112485602498,4.035259246826172,65,35
144,GLUL,,False,1072.656328164082,56,8,0,36,0.56,0.08,0.0,0.36,927.88,462.0,54,2000,1.0188605409860612,4.561166286468506,64,36
145,CLDN1,,False,1071.4657328664332,48,16,0,36,0.48,0.16,0.0,0.36,929.07,518.0,42,2000,1.0834794163703918,6.199322700500488,64,36
146,DCDC1,,False,1069.2146073036517,55,7,0,38,0.55,0.07,0.0,0.38,931.32,428.0,35,2000,1.201963143348694,5.583218097686768,62,38
147,FAM196A,,False,1067.4137068534267,53,11,0,36,0.53,0.11,0.0,0.36,933.12,435.5,68,2000,0.9579896420240402,4.10416841506958,64,36
148,CCDC78,,False,1067.3236618309156,55,9,0,36,0.55,0.09,0.0,0.36,933.21,464.5,52,2000,1.0201576977968216,5.817394256591797,64,36
149,PSMD2,,False,1062.9814907453726,54,5,0,41,0.54,0.05,0.0,0.41,937.55,340.5,36,2000,1.5174780869483948,7.241680145263672,59,41
150,SHISA4,,False,1062.5112556278139,57,1,0,42,0.57,0.01,0.0,0.42,938.02,328.5,19,2000,1.9265560972690583,10.654393196105957,58,42
151,DKK1,,False,1058.849424712356,53,7,0,40,0.53,0.07,0.0,0.4,941.68,420.5,32,2000,1.482044163942337,7.9647979736328125,60,40
152,NUDT16,,False,1057.8789394697349,56,7,0,37,0.56,0.07,0.0,0.37,942.65,444.5,41,2000,0.9971816116571426,5.435856819152832,63,37
153,B3GNT5,,False,1052.0760380190095,54,1,0,45,0.54,0.01,0.0,0.45,948.45,345.5,1,2000,9.210117101669312,109.6754379272461,55,45
154,ESYT3,,False,1050.2051025512756,52,8,0,40,0.52,0.08,0.0,0.4,950.32,474.5,15,2000,1.6000200027227403,15.941579818725586,60,40
155,SLC16A10,,False,1049.8449224612307,55,2,0,43,0.55,0.02,0.0,0.43,950.68,297.0,22,2000,1.807376013994217,14.943550109863281,57,43
156,CCND1,brca_driver,True,1049.0845422711357,56,3,0,41,0.56,0.03,0.0,0.41,951.44,344.0,33,2000,1.3106028866767883,5.639518737792969,59,41
157,RASSF4,,False,1046.6133066533266,54,8,0,38,0.54,0.08,0.0,0.38,953.91,447.5,104,2000,1.005239816904068,3.0555267333984375,62,38
158,LRP2,,False,1045.0925462731366,57,7,0,36,0.57,0.07,0.0,0.36,955.43,468.5,49,2000,0.8680126756429672,5.118160724639893,64,36
159,MYO10,,False,1045.0225112556277,56,2,0,42,0.56,0.02,0.0,0.42,955.5,421.0,13,2000,2.1322053706645967,19.07317352294922,58,42
160,C9orf116,,False,1045.0025012506253,55,2,0,43,0.55,0.02,0.0,0.43,955.52,370.0,13,2000,2.009143895506859,17.469432830810547,57,43
161,TFF1,,False,1044.152076038019,54,1,0,45,0.54,0.01,0.0,0.45,956.37,289.0,1,2000,8.164372479319573,84.44566345214844,55,45
162,SLC6A11,,False,1041.3406703351677,52,5,0,43,0.52,0.05,0.0,0.43,959.18,355.0,22,2000,1.9878675961494445,12.972076416015625,57,43
163,ISL2,,False,1040.8504252126063,55,3,0,42,0.55,0.03,0.0,0.42,959.67,388.0,33,2000,1.6237876468896866,9.090487480163574,58,42
164,CEP57,,False,1038.6293146573287,53,9,0,38,0.53,0.09,0.0,0.38,961.89,457.0,55,2000,1.0332869148254396,4.892545700073242,62,38
165,C5orf49,,False,1037.768884442221,50,11,0,39,0.5,0.11,0.0,0.39,962.75,496.5,46,2000,1.0865134465694428,5.0267181396484375,61,39
166,AKR1E2,,False,1037.7588794397197,53,7,0,40,0.53,0.07,0.0,0.4,962.76,412.5,17,2000,1.421775071322918,13.907066345214844,60,40
167,UCK2,,False,1036.95847923962,57,2,0,41,0.57,0.02,0.0,0.41,963.56,396.5,46,2000,1.252963623404503,5.713404178619385,59,41
168,CELSR1,,False,1035.2776388194097,56,1,0,43,0.56,0.01,0.0,0.43,965.24,359.0,10,2000,2.441364792585373,29.794504165649414,57,43
169,MPZL2,,False,1034.7473736868435,53,4,0,43,0.53,0.04,0.0,0.43,965.77,404.5,42,2000,1.5558137488365174,6.60418701171875,57,43
170,C2orf27A,,False,1034.3871935967984,52,9,0,39,0.52,0.09,0.0,0.39,966.13,480.0,22,2000,1.0851182699203492,7.831648826599121,61,39
171,SCCPDH,,False,1030.8154077038519,51,7,0,42,0.51,0.07,0.0,0.42,969.7,499.0,8,2000,2.016888325214386,27.630447387695312,58,42
172,LOC400940,,False,1027.0135067533768,51,10,0,39,0.51,0.1,0.0,0.39,973.5,490.0,69,2000,0.9978822562098503,4.304790496826172,61,39
173,LIPG,,False,1026.6933466733367,50,12,0,38,0.5,0.12,0.0,0.38,973.82,500.0,56,2000,0.9801135648041963,4.450527191162109,62,38
174,CA5BP,,False,1026.3531765882942,48,15,0,37,0.48,0.15,0.0,0.37,974.16,517.0,64,2000,0.8125072264671326,3.9074246883392334,63,37
175,KIAA1804,,False,1025.6628314157078,51,9,0,40,0.51,0.09,0.0,0.4,974.85,486.5,42,2000,1.1298855277895927,5.909623146057129,60,40
176,LOC100130148,,False,1025.2926463231615,52,4,0,44,0.52,0.04,0.0,0.44,975.22,447.5,3,2000,5.610568214654922,65.06779479980469,56,44
177,QDPR,,False,1021.6108054027012,54,4,0,42,0.54,0.04,0.0,0.42,978.9,424.5,54,2000,1.2266056334972382,4.302288055419922,58,42
178,BMPR1B,,False,1016.9984992496251,51,8,0,41,0.51,0.08,0.0,0.41,983.51,466.5,45,2000,1.0833542743325233,5.049385070800781,59,41
